EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
673742,BLECKLEY CO.,CARY,01/22/2017,1622,Tornado, ,EF0,0,0,10000,0,GA,EST-5, ,112258,C,23,FFC,0,0,NWS Storm Survey, ,0.56,50,1,WNW,1,NW,CARY,01/22/2017,1623,32.524,-83.317,32.53,-83.3105,"A National Weather Service survey team found that a brief EF0 tornado with maximum wind speeds of 80 MPH and a maximum path width of 50 yards began along Dillard Cary Road and travelled around a half mile northeast snapping or uprooting several trees before ending along Willis Howell Road. [01/21/17: Tornado #4, County #1/1, EF0, Bleckley, 2017:028].","Throughout the weekend of the 21st and 22nd, persistent southwesterly upper-level flow brought a series of strong short waves across the region. The atmosphere over central Georgia was unseasonably warm and unstable with strong low and mid-level shear. The first short wave generated a wave of severe thunderstorms across central and south Georgia through the morning and into the afternoon of the 21st that produced numerous tornadoes. Twenty three tornadoes were confirmed in the WFO Peachtree City warning area with 27 total tornadoes confirmed in the state of Georgia, both records for the number of tornadoes in a single day. A second, stronger short wave swept through during the late morning and afternoon of the 22nd bringing another round of severe weather to central and south Georgia. Additional tornadoes confirmed brought the 2-day total to 27 for the WFO Peachtree City warning area and 41 for the state of Georgia, both a record number for a 2 day period.",164
668808,ATKINSON CO.,OBERRY,01/22/2017,1647,Tornado, ,EF1,0,0,0,0,GA,EST-5, ,112136,C,3,JAX,0,0,NWS Storm Survey, ,3.11,1200,3,WNW,1,WNW,MORA,01/22/2017,1654,31.402,-83.0281,31.4287,-82.9857,"The tornado started in extreme northern Atkinson County and continued to track NE at 50 mph crossing over into Coffee County and lifting near the Mora Highway where the most damage occurred. The tornado tracked NE for about 1.6 miles in Atkinson County where it produced EF1 damage along Ice Plant Road to trees. As Ice Plant Road merged into Talmadge McKinnon Road in Atkinson county, there were a couple of outbuildings that were demolished and debris blown into a pine stand which was also heavily damaged. A residence at this intersection had extensive tree damage, including one pine tree that impaled a vehicle. Numerous agricultural structures including silos and elevated irrigation systems where lofted and carried across pastures along Talmadge McKinnon Road northward toward the Coffee County Line.","An exceptionally rare high risk of severe storms was issued for the local forecast area with extremely strong shear including a 70 kt 850 mb jet combined with an anomalously deep mid level trough across the Gulf Coast region pumped Gulf of Mexico moisture and instability across the area head of a potent storm system. Two waves of severe storms moved across the forecast area, once during the pre-dawn and early morning hours across SE GA, then another squall line of discrete supercells and leading supercells across both SE GA and NE FL in the afternoon and evening. Three tornado touchdowns were confirmed in SE GA during this time period with 1 fatality in Columbia county Florida due to a tree falling on a mobile home. This was a very unusual strong storm system that brought all modes of severe weather to the Jacksonville Forecast area.",165
668776,CAMDEN CO.,SILCO,01/22/2017,1826,Tornado, ,EF1,0,0,0,0,GA,EST-5, ,112136,C,39,JAX,0,0,NWS Storm Survey, ,16.64,120,3,NW,5,E,WHITE OAK,01/22/2017,1847,30.9007,-81.8579,31.0439,-81.6321,"An EF1 tornado with peak winds of 110 mph stared in west central Camden County and tracked quickly NE at 50-65 mph before lifting NE of Woodbine just east of Horseshoe Cove Road. The main path was along or near the Satilla River and crossed the river at least 3 times in heavy forested areas. The tornado then crossed east of Interstate 95 briefly before hitting the Horseshoe subdivision which suffered significant damage. Significant trees damage and homes with fallen tree damage occurred along and at the end of the tornado path.","An exceptionally rare high risk of severe storms was issued for the local forecast area with extremely strong shear including a 70 kt 850 mb jet combined with an anomalously deep mid level trough across the Gulf Coast region pumped Gulf of Mexico moisture and instability across the area head of a potent storm system. Two waves of severe storms moved across the forecast area, once during the pre-dawn and early morning hours across SE GA, then another squall line of discrete supercells and leading supercells across both SE GA and NE FL in the afternoon and evening. Three tornado touchdowns were confirmed in SE GA during this time period with 1 fatality in Columbia county Florida due to a tree falling on a mobile home. This was a very unusual strong storm system that brought all modes of severe weather to the Jacksonville Forecast area.",166
668778,CAMDEN CO.,BURNT FORT,01/22/2017,1829,Tornado, ,EF1,0,0,0,0,GA,EST-5, ,112136,C,39,JAX,0,0,NWS Employee, ,1.65,120,1,WNW,1,W,MIDRIVER,01/22/2017,1831,30.9541,-81.8902,30.9697,-81.8692,"TDS tornado signature via Dual Pol radar products near Woodbine observed.","An exceptionally rare high risk of severe storms was issued for the local forecast area with extremely strong shear including a 70 kt 850 mb jet combined with an anomalously deep mid level trough across the Gulf Coast region pumped Gulf of Mexico moisture and instability across the area head of a potent storm system. Two waves of severe storms moved across the forecast area, once during the pre-dawn and early morning hours across SE GA, then another squall line of discrete supercells and leading supercells across both SE GA and NE FL in the afternoon and evening. Three tornado touchdowns were confirmed in SE GA during this time period with 1 fatality in Columbia county Florida due to a tree falling on a mobile home. This was a very unusual strong storm system that brought all modes of severe weather to the Jacksonville Forecast area.",167
677957,PALM BEACH CO.,LOXAHATCHEE,01/23/2017,125,Tornado, ,EF1,0,0,0,0,FL,EST-5, ,112797,C,99,MFL,0,0,Public, ,3.22,90,8,N,9,N,WELLINGTON,01/23/2017,130,26.7896,-80.3272,26.8034,-80.2774,"Pictures were received of damage consistent with a tornado in The Acreage. First indication of damage and probable touchdown was near 180th Avenue North and 76th Street North, with a ENE path to Mandarin Boulevard and 78th Road North where borderline EF-1 damage to trees was noted. From Mandarin Boulevard, a break in the damage was observed for over a mile, with damage once again seen at Seminole Pratt Whitney Road and 84th Court North. Damage continued to Hall Boulevard and 85th Road North where the tornado likely lifted.||Damage was to trees and fences along the path. Almost all of the damage was EF-0 (70-80 mph), with one or two spots of EF-1 damage (85-90 mph winds).","A strong squall line intensified well ahead of a cold front over the eastern Gulf of Mexico during the early morning hours of January 23rd. The line produced tornadoes in Palm Beach and Miami-Dade counties. In addition to the tornadoes, straight line wind gusts of 60 mph or greater occurred in Broward and Miami-Dade counties. An estimated 40,000 to 50,000 customers lost power in South Florida.",168
673858,PALM BEACH CO.,TEQUESTA,01/23/2017,140,Tornado, ,EF1,0,0,1000000,0,FL,EST-5, ,112797,C,99,MFL,0,0,NWS Storm Survey, ,5.79,130,4,SW,2,NNW,JUNO BEACH,01/23/2017,149,26.8596,-80.1432,26.8931,-80.057,"Tornado damage was first noted in the Mirabella neighborhood of Palm Beach Gardens west of Florida Turnpike between PGA Boulevard and Donald Ross Road, then followed a somewhat discontinuous path ENE across Palm Beach Gardens to Juno Beach where it moved offshore at the Juno Beach Pier. ||EF-1 damage (winds around 90 mph) was concentrated mainly in the Mirabella neighborhood and east of I-95 at The Benjamin School. A few homes had tiles removed in Mirabella, causing broken windows from flying debris. At The Benjamin School Upper Campus, a full set of metal bleachers was blown across a football field for at least 50 yards, with some of the pieces of the bleachers landing in an adjacent wooded area well over 100 yards away. Debris from this location ended up as far away as Dwyer High School about 500 yards east from the original location. At Dwyer High School, the tornadic winds as well as flying debris broke windows, damaged a softball field and caused a small hole in the ceiling over a classroom in the school's main building.||Most of the remainder of the damage along the path was rated EF-0 (winds 65 to 85 mph) and consisted mainly of broken tree branches, uprooted trees and minor roof and fence damage. Areas of concentrated damage were in the Evergrene Community, along Donald Ross Road just east of Old Dixie Highway, and at the Juno Beach Condo mobile home park where 8 units sustained damage. The tornado moved offshore at the Juno Beach Pier around 149 AM where a wind gust of 87 mph was recorded at Juno Beach Pier at 150 AM EDT. The roof was lifted off of one lifeguard stand near the pier, and wood railings were damaged at the north side of the pier. ||Estimate of damage at Dwyer High School is between $500,000 and $1 million, with damage estimates not received from other locations.","A strong squall line intensified well ahead of a cold front over the eastern Gulf of Mexico during the early morning hours of January 23rd. The line produced tornadoes in Palm Beach and Miami-Dade counties. In addition to the tornadoes, straight line wind gusts of 60 mph or greater occurred in Broward and Miami-Dade counties. An estimated 40,000 to 50,000 customers lost power in South Florida.",169
673859,MIAMI-DADE CO.,MEDLEY,01/23/2017,345,Tornado, ,EF1,0,0,0,0,FL,EST-5, ,112797,C,86,MFL,0,0,NWS Storm Survey, ,2.79,123,1,SSW,1,NNW,MIAMI SPGS,01/23/2017,348,25.8162,-80.3258,25.8334,-80.2853,"A tornado touched down just west of the Palmetto Expressway in the Doral Gardens complex near NW 79th Avenue and NW 48th Street, causing minor roof damage to an apartment building. The tornado then moved ENE and touched back down on the east side of the Palmetto Expressway in a warehouse district from NW 50th Street to NW 52nd Street between NW 74th and 69th avenues. In this area, EF-0 to borderline EF-1 damage (75-85 mph winds) was noted. A tractor trailer was overturned, at least 2 dozen empty cargo containers were moved, and minor roof damage occurred to an office building. ||The tornado then moved NE and crossed into Miami Springs. Primarily impacted was the Bird District between Shadow and Ludlum Avenues and Falcon and Dove Avenues. The worst damage was on the 1100 block of Falcon, Plover and Wren consisting of loss of roof covering material and downed trees. Winds were likely in the EF-1 range (90-95 mph) in this area. Damage was observed along a NE path along the remainder of the Miami Springs portion of the path, with most of the damage east of Hammond Drive to Okeechobee Road consisting of downed power lines and trees (EF-0). ||After crossing Okeechobee Road, the tornado entered the City of Hialeah and caused damage to the area from Red Road to W 2nd Avenue between West 10th and 13th streets. Four two-story apartment buildings sustained roof damage of EF-1 intensity (up to 95 mph). The tornado passed very close to a water plant, but no damage was noted there. The tornado lifted near W 2nd Avenue and W 13th Street. A total of 13 families were left homeless in Hialeah and required Red Cross assistance.||No damage estimated were received.","A strong squall line intensified well ahead of a cold front over the eastern Gulf of Mexico during the early morning hours of January 23rd. The line produced tornadoes in Palm Beach and Miami-Dade counties. In addition to the tornadoes, straight line wind gusts of 60 mph or greater occurred in Broward and Miami-Dade counties. An estimated 40,000 to 50,000 customers lost power in South Florida.",170
679159,HOUSTON CO.,YELLOW CREEK,02/07/2017,916,Tornado, ,EF0,0,0,15000,0,TN,CST-6, ,113450,C,83,OHX,0,0,NWS Storm Survey, ,0.5,50,0,WSW,0,E,YELLOW CREEK,02/07/2017,917,36.279,-87.5748,36.2797,-87.5659,"National Weather Service personnel along with Houston County Emergency Management determined a brief EF0 tornado touched down in the Yellow Creek community approximately 7.2 miles ESE of Erin. This small, weak tornado moved ENE across Highway 49 where it snapped numerous trees that fell northward and blocked the highway. Other trees on the north side of the highway were snapped towards the south and east. The tornado then struck a home causing minor exterior damage including a blown out window. The most significant damage was to outbuildings near the home, including a collapsed carport, a destroyed shed, and other outbuildings. Debris and outdoor objects were thrown in all directions in a clearly convergent pattern, with debris blown several hundred yards across fields to the ENE. Homeowners also witnessed the tornado as it passed their home. The tornado then struck a second home on Ellis Mills Road causing minor exterior damage and blowing out a window, destroyed a nearby shed and snapped several more trees. The tornado apparently lifted just east of Ellis Mills Road.","Several rounds of strong to severe thunderstorms affected parts of Middle Tennessee throughout the day on February 7. Scattered storms first developed early in the morning across northwest Middle Tennessee with a few reports of hail, then a QLCS moved across all of Middle Tennessee later in the morning producing several reports of wind damage and one confirmed tornado. Additional storms with large hail affected northwest Middle Tennessee during the evening hours.",171
675297,LIVINGSTON PAR.,CLIO,02/07/2017,1020,Tornado, ,EF2,0,3,0,0,LA,CST-6, ,112996,C,63,LIX,0,0,NWS Storm Survey, ,7.08,500,2,ESE,6,NNE,LAKE MAUREPAS,02/07/2017,1032,30.3128,-90.5857,30.3365,-90.4702,"A tornado touched down near the intersection of Carthage Bluff Road and Carthage Lane on the south side of Killian causing minor damage to a home and some trees. As it moved east-northeast along Carthage Bluff Road, it strengthened and snapped or uprooted numerous trees. It continued to strengthen further as it approached Davidson Road. In this area, it is estimated to have reached its peak intensity with winds near 120 mph. It destroyed three barns and destroyed a single family home that had been built on a cinder block foundation. The maximum estimated wind speed is based on this destroyed home which was not secured to the foundation, and also supported by snapped telephone poles in the area. The tornado then moved into a marshy area and continued to snap and uproot numerous trees as it moved into Tangipahoa Parish. Two people were seriously injured in the home that was destroyed on Davidson Road.","Severe thunderstorms developed ahead of an approaching cold front across southeast Louisiana, southern Mississippi, and the adjacent coastal waters.",172
675302,TANGIPAHOA PAR.,STRADER,02/07/2017,1032,Tornado, ,EF2,0,0,0,0,LA,CST-6, ,112996,C,105,LIX,0,0,NWS Storm Survey, ,13.96,500,4,W,5,E,LEES LNDG,02/07/2017,1052,30.3365,-90.4702,30.3871,-90.2435,"A large wedge tornado continued on an east-northeast path out of Livingston Parish. While much of the path through Tangipahoa Parish is inaccessible, video evidence shows the tornado was continuously in contact with the ground. The tornado crossed Interstate 55 near mile marker 19. In this area, it snapped an uprooted numerous trees and was approximately 500 yards wide. After crossing the interstate, the tornado continued on its east-northeast path through marshy area and moved into St. Tammany Parish. The maximum intensity in Tangipahoa Parish is estimated to be around 105 mph based on the observed tree damage.","Severe thunderstorms developed ahead of an approaching cold front across southeast Louisiana, southern Mississippi, and the adjacent coastal waters.",173
675317,JEFFERSON PAR.,SOUTHPORT,02/07/2017,1051,Tornado, ,EF0,0,0,0,0,LA,CST-6, ,112996,C,51,LIX,0,0,NWS Storm Survey, ,0.95,25,1,SW,1,SE,SOUTHPORT,02/07/2017,1052,29.9611,-90.1782,29.9646,-90.1629,"The tornado touched down near Elmwood on St. George Avenue. It moved east northeast causing intermittent tree and roof damage. It lifted near Jefferson Heights around the intersection of Sizeler Avenue and Lauricella Avenue. Maximum wind speeds are estimated around 80 mph.","Severe thunderstorms developed ahead of an approaching cold front across southeast Louisiana, southern Mississippi, and the adjacent coastal waters.",174
675309,ST. TAMMANY PAR.,HOULTONVILLE,02/07/2017,1052,Tornado, ,EF2,0,0,0,0,LA,CST-6, ,112996,C,103,LIX,0,0,NWS Storm Survey, ,2.04,500,4,WSW,2,W,HOULTONVILLE,02/07/2017,1056,30.3871,-90.2435,30.395,-90.2105,"A tornado continued into St. Tammany Parish from Tangipahoa Parish. It moved in a generally east-northeast direction through uninhabited marsh until it reached the Guste Island area. By the time it reached this area, it had contracted from its maximum width of around 500 yards in Tangipahoa Parish back to around 350 yards. The tornado produced damage consistent with wind speeds around 125 mph as it crossed Chenier Road. It shifted a home from its concrete and rebar piers and caused extensive roof damage to the home. The tornado continued to move east-northeast and dissipated over a marshy area on the southwest side of Madisonville.","Severe thunderstorms developed ahead of an approaching cold front across southeast Louisiana, southern Mississippi, and the adjacent coastal waters.",175
675335,ASCENSION PAR.,DONALDSONVILLE,02/07/2017,1104,Tornado, ,EF1,0,0,0,0,LA,CST-6, ,112996,C,5,LIX,0,0,NWS Storm Survey, ,4.91,75,0,WSW,1,S,LEMANNVILLE,02/07/2017,1114,30.0975,-91.005,30.1024,-90.9231,"A tornado touched down in Donaldsonville near the intersection of East Bayou Road and Green Gable Road. It damaged the roofs of several homes, and knoced down power lines and trees. It also shifted a small home of its pier foundation. The tornado tracked east-northeast near River Road, damaging a few structures, and continuing to cause damage to trees and power lines before crossing into St. James Parish. Approximately 18 homes were damaged in Ascension Parish.","Severe thunderstorms developed ahead of an approaching cold front across southeast Louisiana, southern Mississippi, and the adjacent coastal waters.",176
675328,ORLEANS PAR.,LEE,02/07/2017,1112,Tornado, ,EF3,0,33,0,0,LA,CST-6, ,112996,C,71,LIX,0,0,NWS Storm Survey, ,10.09,600,1,WSW,4,E,MICHEND,02/07/2017,1132,30.0105,-90,30.0232,-89.8415,"A tornado touched down just east of the industrial canal and moved northeast into the Evangeline Oaks Subdivision where it quickly strengthened into a multi-vortex EF-2 tornado. In this area, it snapped several power poles and caused significant roof damage to an apartment complex as well as a building similar to an automobile service building. the tornado then turned toward the east and continued to move almost due east through neighborhoods just north of Chef Menteur Blvd. The worst damage was generally along and just north of Grant Street from Read Blvd to Chalmark Dr. In this area, dozens of homes lost all or large portions of their roof structures. Several homes also had numerous collapsed walls. A few two story homes suffered almost complete destruction of the top floor with the exception of one or two interior corner walls. The tornado also bent at least 3 steel electrical transmission poles. The tornado continued moving toward the east, causing damage to the NASA Michoud facility and a few other industrial buildings in the area, and rolling a rail tanker car east of the Michoud Canal. The track is terminated at Lake Borgne, but the tornado likely continued for some time after that over water. Of the 33 injuries, 5-6 of them were considered serious. Maximum estimated wind speeds were around 150 mph.  In total, the tornado caused moderate to severe damage to 638 homes, of which around half were considered total losses. At least 40 businesses also suffered moderate to severe damage.","Severe thunderstorms developed ahead of an approaching cold front across southeast Louisiana, southern Mississippi, and the adjacent coastal waters.",177
675337,ST. JAMES PAR.,SALSBURG,02/07/2017,1114,Tornado, ,EF1,1,0,0,0,LA,CST-6, ,112996,C,93,LIX,0,0,NWS Storm Survey, ,1.22,75,0,NW,1,E,SALSBURG,02/07/2017,1116,30.1024,-90.9231,30.1014,-90.9027,"A tornado moved into St. James Parish from Ascension Parish. It moved nearly due east, affecting small communities on both the west and east bank of the Mississippi River near the Hwy 70 bridge. Damage primarily consisted of roof damage, blown out windows, and down trees and power lines. In St. James Parish, 4 homes were classified as heavily damaged or destroyed, and another 14 were considered to have minor to moderate damage. Maximum estimated winds are estimated to be around 105 mph.  An 83 year old man died as a result of injuries sustained during the tornado. He was outside when his trailer rolled, trapping him between the trailer and a parked truck.","Severe thunderstorms developed ahead of an approaching cold front across southeast Louisiana, southern Mississippi, and the adjacent coastal waters.",178
675354,LIVINGSTON PAR.,WEISS,02/07/2017,1150,Tornado, ,EF3,0,3,0,0,LA,CST-6, ,112996,C,63,LIX,0,0,NWS Storm Survey, ,6.43,350,2,S,6,ESE,WEISS,02/07/2017,1202,30.621,-90.903,30.6261,-90.7973,"The tornado touched down northeast of Watson near  the intersection of Little Woods Drive and Percy Easterly Road. It moved in a general easterly direction. It rapidly strengthened as it approached Nan Wesley Road, where it collapsed a metal truss tower holding up high tension power lines. In this area, the tornado is estimated to have reached its peak intensity of near 140 mph. It continued moving east, causing damage consistent with that of an EF-2 tornado, completely destroying three manufactured homes, and causing significant roof damage to two single family homes. It also snapped or uprooted numerous trees. The tornado continued moving east, causing damage primarily to the roofs of homes and trees. It lifted as it reached John Lanier Road.","Severe thunderstorms developed ahead of an approaching cold front across southeast Louisiana, southern Mississippi, and the adjacent coastal waters.",179
675355,LIVINGSTON PAR.,ALBANY,02/07/2017,1220,Tornado, ,EF1,0,0,0,0,LA,CST-6, ,112996,C,63,LIX,0,0,NWS Storm Survey, ,0.26,50,10,NNW,9,NNW,ALBANY,02/07/2017,1221,30.6331,-90.62,30.6325,-90.6157,"A brief tornado touched down near the intersection of Hwy 442 and Greer Lane in far northeastern Livingston Parish. It moved generally east-southeast causing damage snapping numerous trees and causing power poles to lean. It also caused minor roof damage to a home and tore off a metal carport. Maximum wind speeds were estimated around 100 mph.","Severe thunderstorms developed ahead of an approaching cold front across southeast Louisiana, southern Mississippi, and the adjacent coastal waters.",180
682020,MONTGOMERY CO.,LONDON,02/07/2017,1342,Tornado, ,EF0,0,0,0,0,AL,CST-6, ,113881,C,101,BMX,0,0,NWS Storm Survey, ,0.2,85,0,NW,0,N,LONDON,02/07/2017,1343,32.2737,-86.053,32.2748,-86.05,"National Weather Service meteorologists surveyed damage south of the Pike Road community in Montgomery County and determined that the damage was consistent with an EF0 tornado, with maximum sustained winds near 70 mph.||This tornado occurred on private property near Mockingbird Lane and adjacent to London Road, mainly on pasture lands. The tornado uprooted and snapped several hard and softwood trees that were consistently observed to be convergent.  A small garden shed along the path was also heavily damaged.","A deep upper level trough moved through the Tennessee Valley. The associated surface low pressure system moved northeastward from the Central Plains into the Great Lakes.  The system had a strong low level jet, while the upper level jet remained displaced to the north and west.  A large complex of storms developed and swept through Central Alabama during the day on Tuesday, February 7, 2017. A few stronger storms developed along a bowing line segment during the late morning and into the early afternoon hours.",181
677001,COVINGTON CO.,ANDALUSIA,02/07/2017,1523,Tornado, ,EF0,0,1,100000,0,AL,CST-6, ,113170,C,39,MOB,0,0,NWS Storm Survey, ,0.51,150,1,NE,2,NE,ANDALUSIA,02/07/2017,1524,31.3141,-86.4634,31.3147,-86.4548,"A tornado moved across an area on the east side of Andalusia which affected two residential areas and a campground. The tornado caused shingle damage to several roofs, downed several trees, and overturned several campers and RVs. One individual suffered minor injuries. Damage also occurred to a large metal storage building at the Covington County Water Authority. Numerous water pipes from the water facility were tossed by the tornado.","Severe thunderstorms rapidly developed ahead of an approaching strong cold front. Thunderstorms produced large hail, damaging winds and a tornado.",182
675180,SCOTT CO.,HILLSBORO,02/07/2017,1607,Tornado, ,EF2,0,0,350000,0,MS,CST-6, ,112989,C,123,JAN,0,0,NWS Storm Survey, ,4.83,880,1,SSW,4,NNE,FOREST,02/07/2017,1617,32.4393,-89.5248,32.4176,-89.446,"This tornado began near Hodges Lane, where a couple of small trees were snapped. The tornado continued eastward snapping and uprooting multiple trees along Old Hillsboro Rd. The tornado reached its greatest intensity as it moved across Little River Road and MS Highway 35. In this area, multiple flea market buildings were destroyed. Two residences were damaged, one significantly by a fallen tree. A shed was destroyed and the roof was blown off a barn. Several trees were snapped or uprooted at this location. The tornado continued eastward across Taylor Road, where it damaged a shed and caused additional tree damage. The tornado lifted just east of MS Highway 21, where some tree branches were broken. The maximum estimated winds were 115 mph.","Showers and thunderstorms developed as a low pressure system moved through the area. Cold temperatures in the upper atmosphere set the stage for these storms to produce large hail. More robust storms and tornadoes occurred south of the area around New Orleans where a more significant event unfolded. During the afternoon, two tornadoes did occur in Central Mississippi, which actually tracked to the southeast. What was unusual for this event, the majority of the storms moved southeast, which is rare for February.",183
675301,HARRIS CO.,FORTSON,02/07/2017,1636,Tornado, ,EF1,0,0,150000,0,GA,EST-5, ,112994,C,145,FFC,0,0,NWS Storm Survey, ,2.31,250,2,NE,0,SE,REHOBETH,02/07/2017,1639,32.6234,-84.9057,32.6468,-84.8773,"A National Weather Service survey team determined that an EF-1 tornado with maximum wind speeds of 95 MPH and a maximum path width of 250 yards travelled for just under 2.5 miles along U.S Highway 27 in southern Harris County between the communities of Fortson and Cataula. The tornado began on West Bonacre Road just west of Highway 27, where a few small trees were snapped, and moved northeast,  intensifying as it crossed Highway 27 north of Raymond Road where numerous trees were snapped or uprooted and several power lines and poles were brought down. The most significant damage was observed just northeast of this location along Gatlin Road where an estimated 50-100 large trees were snapped or uprooted. One large tree fell on a home at this location causing significant damage, however no injuries were reported. Continuing northeast, additional damage was observed between Knowles Road and Wells Drive where a grove of trees was snapped or uprooted on the east side of Highway 27. The tornado ended  just northeast of the intersection of Wells Drive and Highway 27.  [02/07/17: Tornado #1, County #1/1, EF1, Harris, 2017:029].","A strong upper-level trough and short wave swept through the region during the afternoon and evening. A marginally unstable air mass in place across central Georgia combined with moderate mid and deep-layer shear were enough to produce scattered severe thunderstorms, and an isolated tornado.",184
675181,JASPER CO.,MOSS HILL,02/07/2017,1723,Tornado, ,EF1,0,0,100000,0,MS,CST-6, ,112989,C,61,JAN,0,0,NWS Storm Survey, ,3.09,50,3,WNW,0,SSW,MOSS HILL,02/07/2017,1731,32.1479,-89.1177,32.1273,-89.0708,"This tornado started in a wooded area northwest of County Road 20 and traveled southeast where it snapped and uprooted several trees. It also caused damage to the porch roof of a home along County Road 20. The tornado then continued to the southeast of County Road 20 and ended after snapping a few more trees. Maximum estimated winds were 100 mph.","Showers and thunderstorms developed as a low pressure system moved through the area. Cold temperatures in the upper atmosphere set the stage for these storms to produce large hail. More robust storms and tornadoes occurred south of the area around New Orleans where a more significant event unfolded. During the afternoon, two tornadoes did occur in Central Mississippi, which actually tracked to the southeast. What was unusual for this event, the majority of the storms moved southeast, which is rare for February.",185
674577,TRIGG CO.,TRIGG FURNACE,02/07/2017,1940,Tornado, ,EF0,0,0,25000,0,KY,CST-6, ,112907,C,221,PAH,0,0,NWS Storm Survey, ,1.84,50,1,WNW,1,ESE,TRIGG FURNACE,02/07/2017,1945,36.8842,-87.9365,36.8772,-87.9044,"This weak tornado touched down along Highway 274 and lifted four miles northwest of Cadiz. The tornado occurred in a hilly scenic area adjacent to Lake Barkley. At least a dozen trees were uprooted or broken. Some of the trees landed on Highway 274. One power line was partially downed by a fallen tree. Several pieces of metal roofing from a barn were lofted into nearby woods. Peak winds were estimated near 80 mph. The tornado was witnessed by a trained spotter.","During the evening, a severe thunderstorm acquired supercell characteristics for an hour or so as it moved southeast across the Lake Barkley area of Trigg County. The storm intensified along a cold front as it pressed southeast across western Kentucky. The atmosphere became sufficiently unstable for the storm to become severe during a short timeframe around sunset. The isolated severe storm was preceded by a round of storms during the morning hours, which produced locally heavy rain. The morning storms were generated by a strong south wind flow of warm and moist air.",186
670374,BRADFORD CO.,LAWTEY,02/07/2017,2200,Tornado, ,EF1,0,0,0,0,FL,EST-5, ,112444,C,7,JAX,2,0,NWS Storm Survey, ,1.06,75,0,SE,1,E,LAWTEY,02/07/2017,2201,30.046,-82.0734,30.0479,-82.0559,"The Lawtey Elementary School experienced wind damage to the roof. The school was closed the following day due to wind damage. There were also numerous trees and power lines blown down and damaged in the area.||Local broadcast media relayed a report that 2 people were injured in Lawtey when part of a building fell on them.","A pre-frontal squall line raced eastward across NE Florida and SE Georgia during the late evening hours producing wind damage across the Suwannee River Valley. A strong embedded storm produced a brief EF1 tornado in Lawtey, then the rear-flank downdraft descended and the resultant outflow cut-off the tornado circulation and produced a derecho wind event with winds of 60-80 mph that raced across northern Clay county, southern Duval county and northern St. Johns county between 10 pm and 11 pm on Feb. 7th. Another very weak and brief tornado was reported in central St. Johns county associated with another storm cells embedded within the squall line. Very cold upper level temperatures aided in strong downburst formation as well as dry air in the mid levels. The cold pool produced a 23 deg temperature drop between 10 pm and 1030 pm in Keystone Heights Florida.",187
670376,ST. JOHNS CO.,PALMO,02/07/2017,2237,Tornado, ,EF1,0,0,0,0,FL,EST-5, ,112444,C,109,JAX,0,0,NWS Storm Survey, ,0.53,160,2,ESE,3,ESE,PALMO,02/07/2017,2240,29.9559,-81.5353,29.9559,-81.5264,"Two homes in the Heritage Landing neighborhood had significant wind damage to both their roofs and the interior of the home. Peak winds were around 100 mph.","A pre-frontal squall line raced eastward across NE Florida and SE Georgia during the late evening hours producing wind damage across the Suwannee River Valley. A strong embedded storm produced a brief EF1 tornado in Lawtey, then the rear-flank downdraft descended and the resultant outflow cut-off the tornado circulation and produced a derecho wind event with winds of 60-80 mph that raced across northern Clay county, southern Duval county and northern St. Johns county between 10 pm and 11 pm on Feb. 7th. Another very weak and brief tornado was reported in central St. Johns county associated with another storm cells embedded within the squall line. Very cold upper level temperatures aided in strong downburst formation as well as dry air in the mid levels. The cold pool produced a 23 deg temperature drop between 10 pm and 1030 pm in Keystone Heights Florida.",188
